"Creation Date","Status","Completion Date","Service Request Number","Type of Service Request","Street Address","ZIP Code","X Coordinate","Y Coordinate","Ward","Police District","Community Area","Latitude","Longitude","Location"
"08/21/2017","Completed","08/22/2017","17-05600629","Alley Light Out","5415 W 63RD ST","60638","1141385.35997621","1862271.72999974","13","8","64","41.77814131252","-87.7572297279","(41.778141312525, -87.757229727899)"
"08/21/2017","Completed","08/22/2017","17-05590356","Alley Light Out","3455 W EVERGREEN AVE","60651","1153080.87579905","1908765.6394064","26","14","23","41.90550332863","-87.71312206785","(41.905503328631, -87.713122067853)"
"08/21/2017","Completed","11/14/2017","17-05603735","Alley Light Out","800 S MORGAN ST","60607","1170040.48642625","1896600.13432057","11","12","28","41.87176698952","-87.65117915334","(41.871766989519, -87.651179153344)"
"08/21/2017","Completed","08/22/2017","17-05600700","Alley Light Out","5844 W 63RD PL","60638","1138539.24867505","1861876.96637414","13","8","64","41.7771098589","-87.76767341873","(41.777109858898, -87.767673418733)"
"08/21/2017","Completed - Dup","08/22/2017","17-05597690","Alley Light Out","5600 W 63RD ST","60638","1140162.21721054","1862231.49851589","13","8","64","41.77805330896","-87.76171488691","(41.778053308956, -87.76171488691)"
"08/21/2017","Completed - Dup","08/22/2017","17-05602017","Alley Light Out","5414 W 63RD PL","60638","1141402.88996749","1861943.86002312","13","8","64","41.77724125735","-87.75717351433","(41.777241257349, -87.757173514329)"
"08/21/2017","Completed","08/25/2017","17-05602076","Alley Light Out","5401 N LINDER AVE","60630","1138516.88360819","1935572.76923037","45","16","11","41.97934129794","-87.7659694218","(41.979341297942, -87.7659694218)"
"08/21/2017","Completed","08/25/2017","17-05601349","Alley Light Out","5444 N LOTUS AVE","60630","1138850.41458016","1935863.47998917","45","16","11","41.98013296363","-87.76473572051","(41.980132963628, -87.764735720508)"
"08/21/2017","Completed","08/25/2017","17-05610614","Alley Light Out","2033 W GEORGE ST","60618","1162171.0900014","1919251.92997779","32","19","5","41.93409321486","-87.67943690442","(41.934093214863, -87.679436904425)"
"08/21/2017","Completed","08/26/2017","17-05602934","Alley Light Out","2366 N RUTHERFORD AVE","60707","1131081.95311746","1914959.72413073","36","25","18","41.92290871871","-87.7937896946","(41.922908718711, -87.793789694598)"
"08/21/2017","Completed","08/26/2017","17-05594277","Alley Light Out","5867 N CALDWELL AVE","60646","1144038.92576954","1938574.24888391","39","17","12","41.98747541093","-87.74558568245","(41.98747541093, -87.745585682451)"
"08/21/2017","Completed","08/29/2017","17-05596875","Alley Light Out","9133 S SAGINAW AVE","60617","1195468.34002464","1844920.45020739","7","4","48","41.72936275378","-87.55953322297","(41.729362753782, -87.559533222975)"
"08/21/2017","Completed - Dup","08/29/2017","17-05601750","Alley Light Out","6329 S LOREL AVE","60638","1141823.11990774","1862091.47446914","13","8","64","41.7776386008","-87.75562929152","(41.777638600798, -87.755629291524)"
"08/21/2017","Completed","08/29/2017","17-05595137","Alley Light Out","3244 N CENTRAL PARK AVE","60618","1151819.33939609","1921337.26557212","30","17","21","41.9400258949","-87.71742446019","(41.940025894898, -87.71742446019)"
"08/21/2017","Completed - Dup","08/29/2017","17-05602970","Alley Light Out","2944 W 25TH PL","60623","1157139.11757891","1886939.12406911","12","10","30","41.84552771994","-87.6988074467","(41.845527719939, -87.698807446702)"
"08/21/2017","Completed - Dup","08/29/2017","17-05598054","Alley Light Out","9050 S BRANDON AVE","60617","1198888.66591723","1845854.30732651","10","4","46","41.73184027188","-87.54697270569","(41.731840271882, -87.546972705694)"
"08/21/2017","Completed - Dup","08/29/2017","17-05597372","Alley Light Out","3909 W 65TH PL","60629","1151437.40248799","1860882.25510915","13","8","65","41.77413766649","-87.72041431426","(41.774137666489, -87.720414314261)"
"08/21/2017","Completed","08/29/2017","17-05596549","Alley Light Out","9123 S SAGINAW AVE","60617","1195466.44002464","1844987.65020739","7","4","48","41.72954720332","-87.55953797003","(41.729547203318, -87.559537970032)"
"08/21/2017","Completed - Dup","08/29/2017","17-05610265","Alley Light Out","729 W 49TH PL","60609","1172276.25331296","1872046.65012952","20","9","61","41.80434105285","-87.64369459063","(41.804341052853, -87.643694590628)"
"08/21/2017","Completed - Dup","08/29/2017","17-05609981","Alley Light Out","1011 W GRANVILLE AVE","60660","1168381.01517724","1941349.10222162","48","24","77","41.99459635831","-87.65597369925","(41.994596358312, -87.655973699248)"
"08/21/2017","Completed - Dup","08/29/2017","17-05597243","Alley Light Out","7210 S SPRINGFIELD AVE","60629","1151612.49849792","1856530.63216617","13","8","65","41.76219268262","-87.7198862129","(41.762192682617, -87.719886212903)"
"08/21/2017","Completed - Dup","08/29/2017","17-05602659","Alley Light Out","3111 W 23RD ST","60623","1155938.07907065","1888552.17117475","12","10","30","41.84997837283","-87.70317171986","(41.849978372831, -87.70317171986)"
"08/21/2017","Completed - Dup","08/29/2017","17-05610391","Alley Light Out","3819 W POLK ST","60624","1151088.57189773","1896096.7467172","24","11","26","41.87077785492","-87.72077273039","(41.870777854924, -87.720772730393)"
"08/21/2017","Completed","08/29/2017","17-05610695","Alley Light Out","5146 S LOREL AVE","60638","1141567.46133346","1869977.79099387","14","8","56","41.79928470632","-87.75637254024","(41.799284706318, -87.756372540238)"
"08/21/2017","Completed - Dup","08/30/2017","17-05597792","Alley Light Out","2110 N CAMPBELL AVE","60647","1159538.54001968","1914199.15902693","1","14","22","41.92028275029","-87.68925095192","(41.920282750289, -87.68925095192)"
"08/21/2017","Completed","08/30/2017","17-05608616","Alley Light Out","4410 W RICE ST","60651","1146816.70996699","1905305.6400291","37","11","23","41.89613069905","-87.7362211246","(41.896130699054, -87.736221124604)"
"08/21/2017","Completed - Dup","08/30/2017","17-05602079","Alley Light Out","6023 S MASON AVE","60638","1137762.98541448","1864005.46998193","13","8","64","41.78296483494","-87.77046816932","(41.782964834937, -87.770468169318)"
"08/21/2017","Completed - Dup","08/31/2017","17-05600891","Alley Light Out","6449 W 63RD PL","60638","1134511.45891521","1861722.34477794","23","8","64","41.77675730252","-87.78244318792","(41.776757302525, -87.782443187921)"
"08/21/2017","Completed","05/07/2018","17-05609525","Alley Light Out","2250 N CICERO AVE","60639","1144036.10532847","1914197.71449489","36","25","19","41.92058416088","-87.74621029828","(41.920584160883, -87.746210298275)"
"08/21/2017","Completed - Dup","08/31/2017","17-05603207","Alley Light Out","6649 W 59TH ST","60638","1132990.36092121","1864682.25070859","13","8","64","41.78490644744","-87.78795078672","(41.784906447438, -87.787950786723)"
"08/21/2017","Completed","08/31/2017","17-05603890","Alley Light Out","6621 S MICHIGAN AVE","60637","1178076.98163371","1861155.33712637","20","3","69","41.7743245344","-87.62275049437","(41.774324534403, -87.622750494366)"
"08/21/2017","Completed","08/31/2017","17-05608829","Alley Light Out","708 N WELLS ST","60654","1174607.18439566","1905108.56349336","42","18","8","41.89501381451","-87.63415861106","(41.89501381451, -87.634158611063)"
"08/21/2017","Completed","09/01/2017","17-05606901","Alley Light Out","11628 S PARNELL AVE","60628","1174723.35719889","1827783.33498732","34","5","53","41.68282265234","-87.63603524665","(41.682822652341, -87.636035246646)"
"08/21/2017","Completed - Dup","09/01/2017","17-05607108","Alley Light Out","11628 S PARNELL AVE","60628","1174723.35719889","1827783.33498732","34","5","53","41.68282265234","-87.63603524665","(41.682822652341, -87.636035246646)"
"08/21/2017","Completed","09/01/2017","17-05609948","Alley Light Out","1011 W GRANVILLE AVE","60660","1168381.01517724","1941349.10222162","48","24","77","41.99459635831","-87.65597369925","(41.994596358312, -87.655973699248)"
"08/21/2017","Completed","09/01/2017","17-05605235","Alley Light Out","2037 N CLIFTON AVE","60614","1168311.41990729","1913701.12447376","43","18","7","41.91873078574","-87.65703232091","(41.918730785743, -87.657032320913)"
"08/21/2017","Completed","09/01/2017","17-05608741","Alley Light Out","4454 W BYRON ST","60641","1145672.42001146","1925546.24107048","45","17","16","41.95169465749","-87.73990945491","(41.951694657489, -87.73990945491)"
"08/21/2017","Completed","09/02/2017","17-05598683","Alley Light Out","1011 N LONG AVE","60651","1140123.94616575","1906264.24316768","37","15","25","41.8988864082","-87.76077913239","(41.898886408204, -87.760779132391)"
"08/21/2017","Completed","09/02/2017","17-05608319","Alley Light Out","5254 W HIRSCH ST","60651","1140999.80832685","1908809.32877138","37","25","25","41.90585433399","-87.75749933482","(41.905854333986, -87.75749933482)"
"08/21/2017","Completed","09/02/2017","17-05608314","Alley Light Out","5215 W GLADYS AVE","60644","1141674.62303335","1897843.09370821","29","15","25","41.87574920401","-87.75529183969","(41.875749204011, -87.755291839689)"
"08/21/2017","Completed - Dup","09/06/2017","17-05598467","Alley Light Out","7424 S INDIANA AVE","60619","1178883.55282285","1855833.16377243","6","3","69","41.75970159618","-87.619955585","(41.759701596178, -87.619955584996)"
"08/21/2017","Completed - Dup","09/06/2017","17-05601179","Alley Light Out","6726 S KARLOV AVE","60629","1150194.64683034","1859681.53697928","13","8","65","41.77086691554","-87.72500121672","(41.770866915536, -87.725001216717)"
"08/21/2017","Completed - Dup","09/06/2017","17-05591645","Alley Light Out","10436 S ARTESIAN AVE","60655","1161886.00081152","1835362.26367968","19","22","72","41.70389609621","-87.68281858631","(41.703896096213, -87.682818586308)"
"08/21/2017","Completed - Dup","09/06/2017","17-05599260","Alley Light Out","8100 S MARQUETTE AVE","60617","1195580.71812452","1851783.73762544","7","4","46","41.74819340736","-87.55889531375","(41.748193407359, -87.558895313754)"
"08/21/2017","Completed - Dup","11/29/2017","17-05597014","Alley Light Out","7546 S WINCHESTER AVE","60620","1164664.99011537","1854599.386971","17","6","71","41.75662768339","-87.6721012407","(41.75662768339, -87.672101240703)"
"08/21/2017","Completed - Dup","09/11/2017","17-05607814","Alley Light Out","7327 S MAPLEWOOD AVE","60629","1160643.95958089","1855978.08732564","18","8","66","41.76049490784","-87.68679967812","(41.760494907841, -87.686799678123)"
"08/21/2017","Completed","12/05/2017","17-05602669","Alley Light Out","3111 W 23RD ST","60623","1155938.07907065","1888552.17117475","12","10","30","41.84997837283","-87.70317171986","(41.849978372831, -87.70317171986)"
"08/21/2017","Completed","09/15/2017","17-05587319","Alley Light Out","7900 S PHILLIPS AVE","60617","1193898.02660146","1853063.20337294","7","4","46","41.75174575935","-87.56501926736","(41.751745759346, -87.565019267359)"
"08/21/2017","Completed","05/21/2018","17-05592471","Alley Light Out","8020 S MAY ST","60620","1170045.56411898","1851616.34419844","21","6","71","41.74832664058","-87.65246894115","(41.748326640581, -87.652468941148)"
"08/21/2017","Completed","12/08/2017","17-05587714","Alley Light Out","1504 W 61ST ST","60636","1167337.71241522","1864282.23009681","16","7","67","41.78314187423","-87.662029218","(41.783141874233, -87.662029217997)"
"08/21/2017","Completed","09/16/2017","17-05610707","Alley Light Out","3900 W GRENSHAW ST","60624","1150556.17202317","1894756.02959281","24","11","29","41.86710918194","-87.72276238077","(41.867109181937, -87.722762380773)"
"08/21/2017","Completed - Dup","09/16/2017","17-05597327","Alley Light Out","3633 W 63RD PL","60629","1153204.73787555","1862253.17237204","23","8","65","41.77786492909","-87.71389932133","(41.777864929092, -87.713899321328)"
"08/21/2017","Completed","09/16/2017","17-05608321","Alley Light Out","8906 S INDIANA AVE","60619","1179152.55248557","1845957.5288134","9","6","44","41.73259557868","-87.61927006709","(41.732595578681, -87.619270067091)"
"08/21/2017","Completed - Dup","09/16/2017","17-05610366","Alley Light Out","7937 S LAFLIN ST","60620","1167716.105225","1852046.101625","21","6","71","41.74955622051","-87.6609925754","(41.749556220506, -87.660992575403)"
"08/21/2017","Completed","09/16/2017","17-05610651","Alley Light Out","1228 S KOMENSKY AVE","60623","1149579.01371152","1894104.2924911","24","10","29","41.86533975388","-87.72636660926","(41.865339753883, -87.726366609257)"
"08/21/2017","Completed","12/12/2017","17-05595014","Alley Light Out","7429 S MICHIGAN AVE","60619","1178445.5555291","1855785.30087077","6","3","69","41.759580211","-87.62156227998","(41.759580211004, -87.621562279976)"
"08/21/2017","Completed","09/16/2017","17-05605696","Alley Light Out","10059 S STATE ST","60628","1178032.91332448","1838205.51008841","9","5","49","41.71134844368","-87.6236059053","(41.711348443682, -87.623605905302)"
"08/21/2017","Completed","09/18/2017","17-05598039","Alley Light Out","9056 S BRANDON AVE","60617","1198898.19366586","1845500.68309542","10","4","46","41.73086966049","-87.54694963825","(41.730869660494, -87.546949638251)"
"08/21/2017","Completed","09/20/2017","17-05604991","Alley Light Out","13427 S AVENUE O","60633","1201093.53406926","1816541.32751831","10","4","55","41.65134719166","-87.53988472774","(41.651347191657, -87.539884727745)"
"08/21/2017","Completed","09/22/2017","17-05609445","Alley Light Out","238 W 90TH PL","60620","1176196.87153391","1844799.47096814","21","6","49","41.72948449658","-87.63013264545","(41.729484496575, -87.630132645449)"
"08/21/2017","Completed","10/03/2017","17-05603250","Alley Light Out","3545 S MOZART ST","60632","1157945.40009042","1881003.36573296","12","9","58","41.82922292436","-87.69601009082","(41.829222924358, -87.696010090819)"
"08/21/2017","Completed","06/02/2018","17-05602075","Alley Light Out","6154 S THROOP ST","60636","1168680.49747275","1863953.48982904","16","7","67","41.78221089798","-87.65711560904","(41.782210897977, -87.657115609036)"
"08/21/2017","Completed - Dup","10/04/2017","17-05598111","Alley Light Out","3729 S WOLCOTT AVE","60609","1164299.86131095","1879962.04197872","12","9","59","41.82623369169","-87.67272514553","(41.826233691689, -87.672725145528)"
"08/21/2017","Completed","10/04/2017","17-05592189","Alley Light Out","2916 W LUNT AVE","60645","1155687.0743864","1946283.56126824","50","24","2","42.00840274832","-87.70253412111","(42.008402748316, -87.702534121109)"
"08/21/2017","Completed","10/05/2017","17-05610611","Alley Light Out","1711 N PULASKI RD","60639","1149449.47517591","1911116.41273262","26","25","23","41.91202535369","-87.72640042369","(41.912025353691, -87.726400423688)"
"08/21/2017","Completed","06/12/2018","17-05593977","Alley Light Out","549 E 62ND ST","60637","1181051.91897756","1864024.7667208","20","3","42","41.7821305567","-87.61175673623","(41.782130556703, -87.611756736231)"
"08/21/2017","Completed - Dup","04/05/2018","17-05597563","Alley Light Out","4534 W 66TH ST","60629","1147335.62919966","1860455.376213","13","8","65","41.77304547506","-87.73546174021","(41.77304547506, -87.735461740209)"
"08/21/2017","Completed","04/17/2018","17-05595725","Alley Light Out","8559 S MAY ST","60620","1170147.92752137","1848039.31269536","21","6","71","41.73850855268","-87.65219759763","(41.738508552682, -87.65219759763)"
"08/20/2017","Completed - Dup","10/11/2017","17-05566964","Alley Light Out","1819 W EVERGREEN AVE","60622","1163762.66126805","1909682.93160469","1","14","24","41.90780181123","-87.67385835981","(41.907801811227, -87.673858359813)"
"08/20/2017","Completed","10/19/2017","17-05585470","Alley Light Out","6140 S KOSTNER AVE","60629","1148091.84868273","1863524.20187522","13","8","65","41.78145237638","-87.7326110031","(41.781452376378, -87.732611003104)"
"08/20/2017","Open - Dup",,"17-05570984","Alley Light Out","5704 W 57TH ST","60638","1139273.40000152","1866220.85001859","23","8","56","41.78901696141","-87.76487669874","(41.789016961412, -87.764876698743)"
"08/20/2017","Completed - Dup","08/20/2017","17-05584724","Alley Light Out","6846 S LANGLEY AVE","60637","1182071.13819737","1859771.4535014","20","3","42","41.77043552875","-87.60815154122","(41.770435528747, -87.608151541219)"
"08/20/2017","Completed","05/03/2018","17-05567872","Alley Light Out","6434 S WASHTENAW AVE","60629","1159483.80492713","1861854.23957743","17","8","66","41.77664377911","-87.69089085","(41.776643779108, -87.690890849996)"
"08/20/2017","Completed","08/25/2017","17-05576142","Alley Light Out","6252 N INDIAN RD","60646","1134892.77312533","1941066.56521258","39","16","10","41.99448184316","-87.77916686357","(41.994481843165, -87.779166863572)"
"08/20/2017","Completed","08/26/2017","17-05584349","Alley Light Out","5134 N MONT CLARE AVE","60656","1127985.29072857","1933677.25340161","41","16","10","41.97432469289","-87.80474395785","(41.974324692887, -87.804743957849)"
"08/20/2017","Completed","08/26/2017","17-05585476","Alley Light Out","3406 N SOUTHPORT AVE","60657","1166365.54780046","1922746.93501306","44","19","6","41.94359486193","-87.66392212103","(41.943594861927, -87.663922121032)"
"08/20/2017","Completed","08/28/2017","17-05575049","Alley Light Out","5318 N NEWCASTLE AVE","60656","1129939.95537191","1934914.65358626","41","16","10","41.97768692124","-87.79752748041","(41.977686921235, -87.797527480406)"
"08/20/2017","Completed - Dup","11/20/2017","17-05585192","Alley Light Out","3219 W 53RD ST","60632","1155741.3788175","1869301.49062084","14","8","63","41.79715601663","-87.70441082857","(41.797156016628, -87.704410828568)"
"08/20/2017","Completed - Dup","08/29/2017","17-05570705","Alley Light Out","8238 S BUFFALO AVE","60617","1199578.67012792","1850772.45558967","7","4","46","41.74531870289","-87.54427981204","(41.745318702893, -87.544279812037)"
"08/20/2017","Completed","08/30/2017","17-05585477","Alley Light Out","2444 W WALTON ST","60622","1159937.22481693","1906248.89858856","26","12","24","41.89845839481","-87.68800587766","(41.898458394811, -87.688005877664)"
"08/20/2017","Completed","09/01/2017","17-05585522","Alley Light Out","11559 S CAMPBELL AVE","60655","1161798.03760613","1827902.33889558","19","22","75","41.68342655621","-87.68334682865","(41.683426556214, -87.683346828648)"
"08/20/2017","Completed","11/28/2017","17-05567357","Alley Light Out","4939 S LA CROSSE AVE","60638","1144859.59027913","1871440.96620508","22","8","56","41.80323861894","-87.74426251358","(41.803238618939, -87.744262513576)"
"08/20/2017","Completed - Dup","12/01/2017","17-05584559","Alley Light Out","6612 S VERNON AVE","60637","1180383.93588604","1861270.88100663","20","3","42","41.77458898039","-87.61429014068","(41.774588980392, -87.614290140677)"
"08/20/2017","Completed","09/12/2017","17-05572471","Alley Light Out","1000 N MONITOR AVE","60651","1137178.98002538","1906069.78970872","29","15","25","41.89840622667","-87.77160071438","(41.898406226675, -87.771600714376)"
"08/20/2017","Completed","09/14/2017","17-05578138","Alley Light Out","2415 W BERENICE AVE","60618","1159590.23998116","1925495.75997801","47","19","5","41.95128029414","-87.68874892483","(41.951280294138, -87.688748924826)"
"08/20/2017","Completed","09/14/2017","17-05567305","Alley Light Out","5036 S KOSTNER AVE","60632","1147879.63479492","1870867.43370827","14","8","57","41.80160742675","-87.73320110625","(41.801607426745, -87.733201106245)"
"08/20/2017","Completed","09/16/2017","17-05585194","Alley Light Out","13432 S AVENUE N","60633","1201426.79246737","1816509.9751165","10","4","55","41.65125273358","-87.53866647766","(41.651252733575, -87.538666477659)"
"08/20/2017","Completed","09/16/2017","17-05570687","Alley Light Out","12200 S LAFAYETTE AVE","60628","1178124.63122907","1824064.78401639","9","5","53","41.67254216628","-87.62369664804","(41.672542166283, -87.623696648041)"
"08/20/2017","Completed","09/23/2017","17-05585090","Alley Light Out","912 N AVERS AVE","60651","1150554.68528256","1905811.88268157","37","11","23","41.89744767227","-87.72247894009","(41.897447672274, -87.722478940094)"
"08/20/2017","Completed - Dup","12/22/2017","17-05570736","Alley Light Out","5017 S INDIANA AVE","60615","1178448.61440412","1871803.25891207","3","2","38","41.80353503198","-87.6210647916","(41.803535031985, -87.621064791595)"
"08/20/2017","Completed","06/02/2018","17-05585952","Alley Light Out","6434 S DORCHESTER AVE","60637","1186578.60477999","1862611.79740666","20","3","42","41.77812419738","-87.59153937905","(41.778124197377, -87.591539379053)"
"08/20/2017","Completed","10/10/2017","17-05586098","Alley Light Out","732 W 50TH ST","60609","1172265.14998357","1871715.64011134","20","9","61","41.80343297167","-87.64374505229","(41.803432971669, -87.643745052289)"
"08/19/2017","Completed - Dup","08/19/2017","17-05554325","Alley Light Out","8208 S EAST END AVE","60617","1189023.99031025","1850893.94910217","8","4","45","41.74591117336","-87.58294937409","(41.745911173358, -87.582949374092)"
"08/19/2017","Completed - Dup","08/19/2017","17-05563737","Alley Light Out","5243 S TRIPP AVE","60632","1148922.51456613","1869412.52649126","23","8","57","41.79759489599","-87.72941390559","(41.797594895992, -87.729413905586)"
"08/19/2017","Completed","08/25/2017","17-05565998","Alley Light Out","2000 W PRATT BLVD","60645","1161773.90189159","1945164.16042899","50","24","2","42.00520582941","-87.68017056806","(42.005205829411, -87.680170568057)"
"08/19/2017","Completed","08/26/2017","17-05563673","Alley Light Out","5716 W WILSON AVE","60630","1137402.79242182","1930009.21349347","38","16","15","41.96409458173","-87.7702011346","(41.964094581726, -87.770201134601)"
"08/19/2017","Completed - Dup","08/29/2017","17-05565971","Alley Light Out","2056 E 73RD ST","60649","1191267.33020124","1856971.5462061","5","3","43","41.76253463931","-87.57453304739","(41.76253463931, -87.574533047385)"
"08/19/2017","Completed","11/20/2017","17-05566296","Alley Light Out","3219 W 53RD ST","60632","1155741.3788175","1869301.49062084","14","8","63","41.79715601663","-87.70441082857","(41.797156016628, -87.704410828568)"
"08/19/2017","Completed","08/31/2017","17-05552575","Alley Light Out","6221 W BYRON ST","60634","1134109.0789037","1925269.27022594","38","16","17","41.95114645877","-87.78242338177","(41.951146458773, -87.782423381766)"
"08/19/2017","Completed","09/01/2017","17-05565147","Alley Light Out","2811 S GROVE ST","60608","1167360.7746","1885607.885275","11","9","60","41.84166130935","-87.6613332625","(41.841661309354, -87.661333262503)"
"08/19/2017","Completed","11/29/2017","17-05564412","Alley Light Out","5000 S KOMENSKY AVE","60632","1150210.52368387","1871159.29917248","14","8","57","41.80236337218","-87.7246451605","(41.802363372183, -87.724645160503)"
"08/19/2017","Completed","09/09/2017","17-05558694","Alley Light Out","5235 S LOREL AVE","60638","1141581.44968448","1869408.92760302","14","8","56","41.79772339336","-87.75633524389","(41.79772339336, -87.756335243885)"
"08/19/2017","Completed - Dup","12/05/2017","17-05566018","Alley Light Out","1343 N MILWAUKEE AVE","60622","1164554.00013374","1909113.81006739","1","14","24","41.90622337058","-87.67096755206","(41.906223370576, -87.670967552059)"
"08/19/2017","Completed","09/16/2017","17-05556041","Alley Light Out","41 W 122ND ST","60628","1178084.73122907","1824063.98401639","9","5","53","41.67254087255","-87.6238427068","(41.672540872553, -87.623842706796)"
"08/19/2017","Completed","09/20/2017","17-05547159","Alley Light Out","11348 S AVENUE O","60617","1200907.46567377","1830320.7890165","10","4","52","41.68916415114","-87.54010142902","(41.689164151143, -87.540101429021)"
"08/19/2017","Completed","12/18/2017","17-05563870","Alley Light Out","6737 S RIDGELAND AVE","60649","1189025.86999406","1860650.40161628","5","3","43","41.77268369075","-87.58263051784","(41.772683690748, -87.582630517842)"
"08/19/2017","Completed","09/21/2017","17-05547175","Alley Light Out","8644 S CONSTANCE AVE","60617","1190023.41510295","1848025.13257095","8","4","45","41.73801489646","-87.57937943543","(41.738014896455, -87.579379435434)"
"08/19/2017","Completed - Dup","10/03/2017","17-05564579","Alley Light Out","734 E 105TH ST","60628","1183017.70351694","1835490.72697181","9","5","50","41.7037845363","-87.60543461664","(41.703784536304, -87.605434616636)"
"08/19/2017","Completed - Dup","10/04/2017","17-05565588","Alley Light Out","4835 W NELSON ST","60641","1143607.08197541","1919842.00008995","31","25","19","41.93608068907","-87.74764497672","(41.936080689068, -87.747644976724)"
"08/19/2017","Completed","10/04/2017","17-05564269","Alley Light Out","2531 N LINDER AVE","60639","1139285.47966843","1916287.53912076","30","25","19","41.92640679225","-87.76361428396","(41.926406792253, -87.76361428396)"
"08/19/2017","Completed","10/04/2017","17-05554411","Alley Light Out","4822 W BELLE PLAINE AVE","60641","1143491.28020653","1926822.01002534","45","16","15","41.95523664088","-87.74789535512","(41.95523664088, -87.747895355116)"
"08/19/2017","Completed","10/06/2017","17-05566165","Alley Light Out","4300 S DR MARTIN LUTHER KING JR DR","60653","1179573.69588973","1876586.50689711","3","2","38","41.81663500959","-87.61679234063","(41.816635009593, -87.616792340631)"
"08/19/2017","Completed","10/10/2017","17-05546383","Alley Light Out","5435 S KEELER AVE","60632","1149290.21642388","1868233.16119774","23","8","62","41.7943514407","-87.72809591964","(41.794351440702, -87.728095919639)"
"08/18/2017","Completed","05/01/2018","17-05533637","Alley Light Out","8721 S NORMAL AVE","60620","1174493.87970236","1847006.65663008","21","22","71","41.73557931695","-87.6363056595","(41.735579316952, -87.636305659496)"
"08/18/2017","Completed - Dup","08/18/2017","17-05529122","Alley Light Out","4900 S CHAMPLAIN AVE","60615","1181425.24957914","1872668.75702692","4","2","38","41.80584182283","-87.61012141375","(41.805841822829, -87.61012141375)"
"08/18/2017","Completed - Dup","08/18/2017","17-05534984","Alley Light Out","3631 S MARSHFIELD AVE","60609","1165943.78580201","1880651.26157419","12","9","59","41.8280901373","-87.66667430916","(41.828090137301, -87.66667430916)"
"08/18/2017","Completed","08/18/2017","17-05529278","Alley Light Out","6301 N HAMLIN AVE","60659","1149896.95587756","1941542.01511179","39","17","13","41.99550679328","-87.72396171992","(41.995506793284, -87.723961719921)"
"08/18/2017","Completed - Dup","08/18/2017","17-05539569","Alley Light Out","9646 S MORGAN ST","60643","1171352.67986952","1840750.04271842","21","22","73","41.71847951212","-87.64799628389","(41.71847951212, -87.647996283889)"
"08/18/2017","Completed - Dup","08/18/2017","17-05535225","Alley Light Out","10615 S PERRY AVE","60628","1177482.13987239","1834492.94751015","34","5","49","41.7011730944","-87.62573467733","(41.701173094398, -87.625734677327)"
"08/18/2017","Completed - Dup","08/18/2017","17-05537173","Alley Light Out","3243 N MONTICELLO AVE","60618","1151490.45899384","1921322.26640368","30","17","21","41.93999121375","-87.71863360339","(41.939991213749, -87.718633603394)"
"08/18/2017","Completed - Dup","08/18/2017","17-05536901","Alley Light Out","3231 W 61ST PL","60629","1155901.78016795","1863666.73996653","23","8","66","41.78169023112","-87.70397387344","(41.781690231118, -87.70397387344)"
"08/18/2017","Open - Dup",,"17-05536881","Alley Light Out","2747 N LARAMIE AVE","60639","1141239.63830315","1917871.33251029","31","25","19","41.93071703122","-87.75639439883","(41.930717031217, -87.756394398831)"
"08/18/2017","Completed - Dup","08/18/2017","17-05540602","Alley Light Out","1423 W HURON ST","60642","1166695.38861787","1904791.0409278","27","12","24","41.8943157546","-87.66322548494","(41.894315754601, -87.663225484942)"
"08/18/2017","Completed - Dup","08/18/2017","17-05536139","Alley Light Out","4921 S MAPLEWOOD AVE","60632","1160202.28999157","1871847.49997698","14","9","63","41.80405187046","-87.68798190209","(41.804051870457, -87.687981902094)"
"08/18/2017","Open - Dup",,"17-05536895","Alley Light Out","5201 W DIVERSEY AVE","60639","1141224.22521316","1918119.76737271","31","25","19","41.93139904641","-87.7564448966","(41.931399046411, -87.756444896596)"
"08/18/2017","Completed","08/18/2017","17-05527430","Alley Light Out","3836 W ADAMS ST","60624","1150857.07730352","1898738.30068008","28","11","26","41.87803110446","-87.72155350979","(41.878031104461, -87.721553509794)"
"08/18/2017","Completed - Dup","08/18/2017","17-05537472","Alley Light Out","4539 S FRANCISCO AVE","60632","1157794.87329274","1874419.34780966","15","9","58","41.81115862068","-87.69674134309","(41.81115862068, -87.696741343094)"
"08/18/2017","Completed","08/18/2017","17-05527429","Alley Light Out","3818 W ADAMS ST","60624","1150980.27730352","1898741.20068008","28","11","26","41.87803665168","-87.72110106936","(41.878036651676, -87.721101069363)"
"08/18/2017","Completed - Dup","08/18/2017","17-05543983","Alley Light Out","4813 W CRYSTAL ST","60651","1143946.15871127","1907881.99990151","37","25","25","41.90325485742","-87.74669949943","(41.903254857415, -87.746699499428)"
"08/18/2017","Completed - Dup","08/18/2017","17-05524543","Alley Light Out","346 W 110TH ST","60628","1175967.99611417","1831979.01141515","34","5","49","41.69430848926","-87.63135395787","(41.694308489263, -87.631353957874)"
"08/18/2017","Completed","08/21/2017","17-05539110","Alley Light Out","3806 N WAYNE AVE","60613","1166618.28518093","1925479.39373206","44","19","6","41.95108743275","-87.66291462662","(41.951087432748, -87.662914626621)"
"08/18/2017","Completed","08/21/2017","17-05539156","Alley Light Out","3840 N WAYNE AVE","60613","1166612.38518093","1925674.39373206","44","19","6","41.95162264786","-87.66293070757","(41.951622647858, -87.662930707571)"
